fdc_id,description,food_category,data_type,brand_owner,ingredients_text,dedup_key,calories,protein_g,carbs_g,fat_g,fiber_g,iron_mg,calcium_mg,vitamin_b12_mcg,vitamin_d_mcg,zinc_mg,sodium_mg,potassium_mg,magnesium_mg,omega3_g
168057,"Elk, free range, roast, eye of round, cooked (Shoshone Bannock)",,SR Legacy,,,"elk, free range, roast, eye of round, cooked (shoshone bannock)|",,,,,,,,,,,,,,
167652,"Elk, free range, roast, eye of round, raw (Shoshone Bannock)",,SR Legacy,,,"elk, free range, roast, eye of round, raw (shoshone bannock)|",,,,,,,,,,,,,,
174477,"Emu, fan fillet, cooked, broiled",,SR Legacy,,,"emu, fan fillet, cooked, broiled|",,,,,,,,,,,,,,
174476,"Emu, fan fillet, raw",,SR Legacy,,,"emu, fan fillet, raw|",,,,,,,,,,,,,,
174478,"Emu, flat fillet, raw",,SR Legacy,,,"emu, flat fillet, raw|",,,,,,,,,,,,,,
172834,"Emu, full rump, cooked, broiled",,SR Legacy,,,"emu, full rump, cooked, broiled|",,,,,,,,,,,,,,
174479,"Emu, full rump, raw",,SR Legacy,,,"emu, full rump, raw|",,,,,,,,,,,,,,
172833,"Emu, ground, cooked, pan-broiled",,SR Legacy,,,"emu, ground, cooked, pan-broiled|",,,,,,,,,,,,,,
172832,"Emu, ground, raw",,SR Legacy,,,"emu, ground, raw|",,,,,,,,,,,,,,
172835,"Emu, inside drum, raw",,SR Legacy,,,"emu, inside drum, raw|",,,,,,,,,,,,,,
172836,"Emu, inside drums, cooked, broiled",,SR Legacy,,,"emu, inside drums, cooked, broiled|",,,,,,,,,,,,,,
172837,"Emu, outside drum, raw",,SR Legacy,,,"emu, outside drum, raw|",,,,,,,,,,,,,,
172838,"Emu, oyster, raw",,SR Legacy,,,"emu, oyster, raw|",,,,,,,,,,,,,,
174480,"Emu, top loin, cooked, broiled",,SR Legacy,,,"emu, top loin, cooked, broiled|",,,,,,,,,,,,,,
168412,"Endive, raw",,SR Legacy,,,"endive, raw|",,,,,,,,,,,,,,
175063,"English muffins, plain, enriched, without calcium propionate(includes sourdough)",,SR Legacy,,,"english muffins, plain, enriched, without calcium propionate(includes sourdough)|",,,,,,,,,,,,,,
172828,"English muffins, plain, unenriched, with calcium propionate (includes sourdough)",,SR Legacy,,,"english muffins, plain, unenriched, with calcium propionate (includes sourdough)|",,,,,,,,,,,,,,
173238,"English muffins, plain, unenriched, without calcium propionate (includes sourdough)",,SR Legacy,,,"english muffins, plain, unenriched, without calcium propionate (includes sourdough)|",,,,,,,,,,,,,,
174093,"English muffins, whole grain white",,SR Legacy,,,"english muffins, whole grain white|",,,,,,,,,,,,,,
169398,"Epazote, raw",,SR Legacy,,,"epazote, raw|",,,,,,,,,,,,,,
170078,"Eppaw, raw",,SR Legacy,,,"eppaw, raw|",,,,,,,,,,,,,,
168413,"Escarole, cooked, boiled, drained, no salt added",,SR Legacy,,,"escarole, cooked, boiled, drained, no salt added|",,,,,,,,,,,,,,
172455,"Falafel, home-prepared",,SR Legacy,,,"falafel, home-prepared|",,,,,,,,,,,,,,
170302,"Fast food, biscuit",,SR Legacy,,,"fast food, biscuit|",,,,,,,,,,,,,,
173292,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, cheese topping, regular crust|",,,,,,,,,,,,,,
170773,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, stuffed crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, cheese topping, stuffed crust|",,,,,,,,,,,,,,
173293,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, cheese topping, thick crust|",,,,,,,,,,,,,,
173294,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thin crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, cheese topping, thin crust|",,,,,,,,,,,,,,
172055,"Fast Food, Pizza Chain, 14"" pizza, meat and vegetable topping, regular crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, meat and vegetable topping, regular crust|",,,,,,,,,,,,,,
173295,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, regular crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, pepperoni topping, regular crust|",,,,,,,,,,,,,,
173296,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thick crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, pepperoni topping, thick crust|",,,,,,,,,,,,,,
170762,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thin crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, pepperoni topping, thin crust|",,,,,,,,,,,,,,
170367,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, regular crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, sausage topping, regular crust|",,,,,,,,,,,,,,
170365,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, thick crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, sausage topping, thick crust|",,,,,,,,,,,,,,
170366,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, thin crust",,SR Legacy,,,"fast food, pizza chain, 14"" pizza, sausage topping, thin crust|",,,,,,,,,,,,,,
173323,"Fast foods, bagel, with breakfast steak, egg, cheese, and condiments",,SR Legacy,,,"fast foods, bagel, with breakfast steak, egg, cheese, and condiments|",,,,,,,,,,,,,,
173322,"Fast foods, bagel, with egg, sausage patty, cheese, and condiments",,SR Legacy,,,"fast foods, bagel, with egg, sausage patty, cheese, and condiments|",,,,,,,,,,,,,,
173268,"Fast foods, biscuit, with crispy chicken fillet",,SR Legacy,,,"fast foods, biscuit, with crispy chicken fillet|",,,,,,,,,,,,,,
173266,"Fast foods, biscuit, with egg and bacon",,SR Legacy,,,"fast foods, biscuit, with egg and bacon|",,,,,,,,,,,,,,
173267,"Fast foods, biscuit, with egg and ham",,SR Legacy,,,"fast foods, biscuit, with egg and ham|",,,,,,,,,,,,,,
172028,"Fast Foods, biscuit, with egg and sausage",,SR Legacy,,,"fast foods, biscuit, with egg and sausage|",,,,,,,,,,,,,,
172029,"Fast foods, biscuit, with egg, cheese, and bacon",,SR Legacy,,,"fast foods, biscuit, with egg, cheese, and bacon|",,,,,,,,,,,,,,
172030,"Fast foods, biscuit, with ham",,SR Legacy,,,"fast foods, biscuit, with ham|",,,,,,,,,,,,,,
172031,"Fast foods, biscuit, with sausage",,SR Legacy,,,"fast foods, biscuit, with sausage|",,,,,,,,,,,,,,
170788,"Fast foods, breadstick, soft, prepared with garlic and parmesan cheese",,SR Legacy,,,"fast foods, breadstick, soft, prepared with garlic and parmesan cheese|",,,,,,,,,,,,,,
170787,"Fast foods, breakfast burrito, with egg, cheese, and sausage",,SR Legacy,,,"fast foods, breakfast burrito, with egg, cheese, and sausage|",,,,,,,,,,,,,,
172038,"Fast foods, burrito, with beans",,SR Legacy,,,"fast foods, burrito, with beans|",,,,,,,,,,,,,,
173277,"Fast foods, burrito, with beans and beef",,SR Legacy,,,"fast foods, burrito, with beans and beef|",,,,,,,,,,,,,,
172039,"Fast foods, burrito, with beans and cheese",,SR Legacy,,,"fast foods, burrito, with beans and cheese|",,,,,,,,,,,,,,
173278,"Fast foods, burrito, with beans, cheese, and beef",,SR Legacy,,,"fast foods, burrito, with beans, cheese, and beef|",,,,,,,,,,,,,,
170293,"Fast foods, cheeseburger, double, regular patty and bun, with condiments",,SR Legacy,,,"fast foods, cheeseburger, double, regular patty and bun, with condiments|",,,,,,,,,,,,,,
173320,"Fast foods, cheeseburger; double, large patty; with condiments",,SR Legacy,,,"fast foods, cheeseburger; double, large patty; with condiments|",,,,,,,,,,,,,,
172083,"Fast Foods, cheeseburger; double, large patty; with condiments, vegetables and mayonnaise",,SR Legacy,,,"fast foods, cheeseburger; double, large patty; with condiments, vegetables and mayonnaise|",,,,,,,,,,,,,,
172084,"Fast foods, cheeseburger; double, regular patty; double decker bun with condiments and special sauce",,SR Legacy,,,"fast foods, cheeseburger; double, regular patty; double decker bun with condiments and special sauce|",,,,,,,,,,,,,,
173319,"Fast foods, cheeseburger; double, regular patty; with condiments",,SR Legacy,,,"fast foods, cheeseburger; double, regular patty; with condiments|",,,,,,,,,,,,,,
170294,"Fast foods, cheeseburger; single, large patty; plain",,SR Legacy,,,"fast foods, cheeseburger; single, large patty; plain|",,,,,,,,,,,,,,
172082,"Fast foods, cheeseburger; single, large patty; with condiments",,SR Legacy,,,"fast foods, cheeseburger; single, large patty; with condiments|",,,,,,,,,,,,,,
172081,"Fast foods, cheeseburger; single, large patty; with condiments, vegetables and mayonnaise",,SR Legacy,,,"fast foods, cheeseburger; single, large patty; with condiments, vegetables and mayonnaise|",,,,,,,,,,,,,,
170691,"Fast foods, cheeseburger; single, regular patty, with condiments",,SR Legacy,,,"fast foods, cheeseburger; single, regular patty, with condiments|",,,,,,,,,,,,,,
170692,"Fast foods, cheeseburger; single, regular patty, with condiments and vegetables",,SR Legacy,,,"fast foods, cheeseburger; single, regular patty, with condiments and vegetables|",,,,,,,,,,,,,,
170690,"Fast foods, cheeseburger; single, regular patty; plain",,SR Legacy,,,"fast foods, cheeseburger; single, regular patty; plain|",,,,,,,,,,,,,,
170295,"Fast foods, chicken fillet sandwich, plain with pickles",,SR Legacy,,,"fast foods, chicken fillet sandwich, plain with pickles|",,,,,,,,,,,,,,
173321,"Fast foods, chicken tenders",,SR Legacy,,,"fast foods, chicken tenders|",,,,,,,,,,,,,,
170718,"Fast foods, chicken, breaded and fried, boneless pieces, plain",,SR Legacy,,,"fast foods, chicken, breaded and fried, boneless pieces, plain|",,,,,,,,,,,,,,
170300,"Fast foods, coleslaw",,SR Legacy,,,"fast foods, coleslaw|",,,,,,,,,,,,,,
170318,"Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise",,SR Legacy,,,"fast foods, crispy chicken filet sandwich, with lettuce and mayonnaise|",,,,,,,,,,,,,,
170785,"Fast foods, crispy chicken in tortilla, with lettuce, cheese, and ranch sauce",,SR Legacy,,,"fast foods, crispy chicken in tortilla, with lettuce, cheese, and ranch sauce|",,,,,,,,,,,,,,
170753,"Fast foods, crispy chicken, bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise",,SR Legacy,,,"fast foods, crispy chicken, bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise|",,,,,,,,,,,,,,
173269,"Fast foods, croissant, with egg, cheese, and bacon",,SR Legacy,,,"fast foods, croissant, with egg, cheese, and bacon|",,,,,,,,,,,,,,
173270,"Fast foods, croissant, with egg, cheese, and ham",,SR Legacy,,,"fast foods, croissant, with egg, cheese, and ham|",,,,,,,,,,,,,,
173271,"Fast foods, croissant, with egg, cheese, and sausage",,SR Legacy,,,"fast foods, croissant, with egg, cheese, and sausage|",,,,,,,,,,,,,,
173272,"Fast foods, egg, scrambled",,SR Legacy,,,"fast foods, egg, scrambled|",,,,,,,,,,,,,,
172032,"Fast foods, english muffin, with cheese and sausage",,SR Legacy,,,"fast foods, english muffin, with cheese and sausage|",,,,,,,,,,,,,,
172033,"Fast foods, english muffin, with egg, cheese, and canadian bacon",,SR Legacy,,,"fast foods, english muffin, with egg, cheese, and canadian bacon|",,,,,,,,,,,,,,
172034,"Fast foods, english muffin, with egg, cheese, and sausage",,SR Legacy,,,"fast foods, english muffin, with egg, cheese, and sausage|",,,,,,,,,,,,,,
170296,"Fast foods, fish sandwich, with tartar sauce",,SR Legacy,,,"fast foods, fish sandwich, with tartar sauce|",,,,,,,,,,,,,,
170297,"Fast foods, fish sandwich, with tartar sauce and cheese",,SR Legacy,,,"fast foods, fish sandwich, with tartar sauce and cheese|",,,,,,,,,,,,,,
172035,"Fast foods, french toast sticks",,SR Legacy,,,"fast foods, french toast sticks|",,,,,,,,,,,,,,
170756,"Fast Foods, Fried Chicken, Breast, meat and skin and breading",,SR Legacy,,,"fast foods, fried chicken, breast, meat and skin and breading|",,,,,,,,,,,,,,
170356,"Fast Foods, Fried Chicken, Breast, meat only, skin and breading removed",,SR Legacy,,,"fast foods, fried chicken, breast, meat only, skin and breading removed|",,,,,,,,,,,,,,
170757,"Fast Foods, Fried Chicken, Drumstick, meat and skin with breading",,SR Legacy,,,"fast foods, fried chicken, drumstick, meat and skin with breading|",,,,,,,,,,,,,,
170357,"Fast Foods, Fried Chicken, Drumstick, meat only, skin and breading removed",,SR Legacy,,,"fast foods, fried chicken, drumstick, meat only, skin and breading removed|",,,,,,,,,,,,,,
